split,specimen,qoi,time_h,parameter,method,index_type,value,ci_low,ci_high
70/30,C6,normalized_retention,160.0,f_inf,sobol,total,2.750132414053003e-14,2.3866706919205535e-14,3.1736106940908505e-14
70/30,C6,normalized_retention,160.0,f_inf,morris,mu_star,5.184090919874151e-08,,
70/30,C6,normalized_retention,160.0,f_inf,morris,sigma,1.9287050460790905e-08,,
70/30,C6,normalized_retention,171.42857142857144,k,sobol,first,0.07848407448033656,0.007852772705653112,0.1603143364153759
70/30,C6,normalized_retention,171.42857142857144,k,sobol,total,0.06902419966378175,0.05973240772973309,0.07802144822436251
70/30,C6,normalized_retention,171.42857142857144,k,morris,mu_star,0.09074336280878305,,
70/30,C6,normalized_retention,171.42857142857144,k,morris,sigma,0.026443821721231064,,
70/30,C6,normalized_retention,171.42857142857144,alpha,sobol,first,0.9294601900373084,0.9207235075419488,0.9393860404521589
70/30,C6,normalized_retention,171.42857142857144,alpha,sobol,total,0.93675915407302,0.8413565534519147,1.0124966768400403
70/30,C6,normalized_retention,171.42857142857144,alpha,morris,mu_star,0.31161758158865116,,
70/30,C6,normalized_retention,171.42857142857144,alpha,morris,sigma,0.04110458717837075,,
70/30,C6,normalized_retention,171.42857142857144,f_inf,sobol,first,0.013054125909735759,-0.06942914682709968,0.10476383307204426
70/30,C6,normalized_retention,171.42857142857144,f_inf,sobol,total,2.73005839095086e-14,2.3681284115941398e-14,3.1503221188146266e-14
70/30,C6,normalized_retention,171.42857142857144,f_inf,morris,mu_star,5.4050647466108436e-08,,
70/30,C6,normalized_retention,171.42857142857144,f_inf,morris,sigma,2.022055535634751e-08,,
70/30,C6,normalized_retention,182.85714285714286,k,sobol,first,0.07660625518303854,0.006451186784795739,0.1585272038433161
70/30,C6,normalized_retention,182.85714285714286,k,sobol,total,0.06700571794838733,0.05798277736218955,0.07574764537156835
70/30,C6,normalized_retention,182.85714285714286,k,morris,mu_star,0.09302907814232476,,
70/30,C6,normalized_retention,182.85714285714286,k,morris,sigma,0.026712197860916997,,
70/30,C6,normalized_retention,182.85714285714286,alpha,sobol,first,0.9315462186600089,0.9230526991012925,0.9411696660046012
70/30,C6,normalized_retention,182.85714285714286,alpha,sobol,total,0.938314638973247,0.8430232927533575,1.0137170523890082
70/30,C6,normalized_retention,182.85714285714286,alpha,morris,mu_star,0.32501476283966585,,
70/30,C6,normalized_retention,182.85714285714286,alpha,morris,sigma,0.0422582834982908,,
70/30,C6,normalized_retention,182.85714285714286,f_inf,sobol,first,0.012997834104180983,-0.0691032145631746,0.1047281091444959
70/30,C6,normalized_retention,182.85714285714286,f_inf,sobol,total,2.714336940572337e-14,2.3535428448093346e-14,3.131959550656527e-14
70/30,C6,normalized_retention,182.85714285714286,f_inf,morris,mu_star,5.6174958101840033e-08,,
70/30,C6,normalized_retention,182.85714285714286,f_inf,morris,sigma,2.1112172817751484e-08,,
70/30,C6,normalized_retention,194.28571428571428,k,sobol,first,0.07488382759909162,0.005226798963993614,0.15687950234279938
70/30,C6,normalized_retention,194.28571428571428,k,sobol,total,0.06515403764426558,0.05637851512303087,0.07365376071900631
70/30,C6,normalized_retention,194.28571428571428,k,morris,mu_star,0.09512013288686882,,
70/30,C6,normalized_retention,194.28571428571428,k,morris,sigma,0.02688396659267525,,
70/30,C6,normalized_retention,194.28571428571428,alpha,sobol,first,0.9334613198955682,0.9251910599950061,0.9428017751829462
70/30,C6,normalized_retention,194.28571428571428,alpha,sobol,total,0.9397215034654214,0.8445564770299098,1.0147954829047634
70/30,C6,normalized_retention,194.28571428571428,alpha,morris,mu_star,0.33779059897878844,,
70/30,C6,normalized_retention,194.28571428571428,alpha,morris,sigma,0.04326354048924884,,
70/30,C6,normalized_retention,194.28571428571428,f_inf,sobol,first,0.01294972283484963,-0.06877275805949741,0.10469372210228714
70/30,C6,normalized_retention,194.28571428571428,f_inf,sobol,total,2.7022772026359535e-14,2.3422852761028334e-14,3.117740902408601e-14
70/30,C6,normalized_retention,194.28571428571428,f_inf,morris,mu_star,5.821986642784438e-08,,
70/30,C6,normalized_retention,194.28571428571428,f_inf,morris,sigma,2.1964205390561274e-08,,
70/30,C6,normalized_retention,205.71428571428572,k,sobol,first,0.07329458128903843,0.0041530841857769195,0.15535152734946933
70/30,C6,normalized_retention,205.71428571428572,k,sobol,total,0.06344625823436,0.05489965351535558,0.07171674318623675
70/30,C6,normalized_retention,205.71428571428572,k,morris,mu_star,0.09703291725706963,,
70/30,C6,normalized_retention,205.71428571428572,k,morris,sigma,0.02696884354895083,,
70/30,C6,normalized_retention,205.71428571428572,alpha,sobol,first,0.9352287906378468,0.9271646179772741,0.9443032688206655
70/30,C6,normalized_retention,205.71428571428572,alpha,sobol,total,0.9410015140847524,0.8459749029360479,1.015754275262172
70/30,C6,normalized_retention,205.71428571428572,alpha,morris,mu_star,0.3499806090432235,,
70/30,C6,normalized_retention,205.71428571428572,alpha,morris,sigma,0.04412996311795781,,
70/30,C6,normalized_retention,205.71428571428572,f_inf,sobol,first,0.012908598126480042,-0.06843853862200475,0.10466053010724737
70/30,C6,normalized_retention,205.71428571428572,f_inf,sobol,total,2.6933323509104818e-14,2.3338585459937857e-14,3.1070471178915797e-14
70/30,C6,normalized_retention,205.71428571428572,f_inf,morris,mu_star,6.019070137308624e-08,,
70/30,C6,normalized_retention,205.71428571428572,f_inf,morris,sigma,2.277877647744535e-08,,
70/30,C6,normalized_retention,217.14285714285714,k,sobol,first,0.07182056164634687,0.0032086154400260075,0.15392734298695598
70/30,C6,normalized_retention,217.14285714285714,k,sobol,total,0.06186381390188905,0.053530007890835306,0.06991912568842078
70/30,C6,normalized_retention,217.14285714285714,k,morris,mu_star,0.09878205789649132,,
70/30,C6,normalized_retention,217.14285714285714,k,morris,sigma,0.026975680019389162,,
70/30,C6,normalized_retention,217.14285714285714,alpha,sobol,first,0.9368675337078327,0.9289944959550306,0.9456910769142572
70/30,C6,normalized_retention,217.14285714285714,alpha,sobol,total,0.942172224430745,0.8472937757775942,1.0166113318085752
70/30,C6,normalized_retention,217.14285714285714,alpha,morris,mu_star,0.3616174340579125,,
70/30,C6,normalized_retention,217.14285714285714,alpha,morris,sigma,0.044866586556224775,,
70/30,C6,normalized_retention,217.14285714285714,f_inf,sobol,first,0.012873482677759673,-0.0681011871267676,0.10462837973711991
70/30,C6,normalized_retention,217.14285714285714,f_inf,sobol,total,2.6870634241080903e-14,2.327863908625424e-14,3.0993812365513106e-14
70/30,C6,normalized_retention,217.14285714285714,f_inf,morris,mu_star,6.209221079800376e-08,,
70/30,C6,normalized_retention,217.14285714285714,f_inf,morris,sigma,2.3557850413787225e-08,,
70/30,C6,normalized_retention,228.57142857142858,k,sobol,first,0.07044707349179147,0.0019821414959348828,0.1525938996459984
70/30,C6,normalized_retention,228.57142857142858,k,sobol,total,0.060391461607418505,0.0522562923616067,0.06824409994667406
70/30,C6,normalized_retention,228.57142857142858,k,morris,mu_star,0.10038067280175875,,
70/30,C6,normalized_retention,228.57142857142858,k,morris,sigma,0.026912562554838294,,
70/30,C6,normalized_retention,228.57142857142858,alpha,sobol,first,0.9383930820305689,0.9306980538092869,0.9469790893710575
70/30,C6,normalized_retention,228.57142857142858,alpha,sobol,total,0.9432479681457797,0.8485255512835223,1.0173811970937265
70/30,C6,normalized_retention,228.57142857142858,alpha,morris,mu_star,0.3727311691277932,,
70/30,C6,normalized_retention,228.57142857142858,alpha,morris,sigma,0.04548190229325954,,
70/30,C6,normalized_retention,228.57142857142858,f_inf,sobol,first,0.012843567746457785,-0.06776123305691209,0.104597116512812
70/30,C6,normalized_retention,228.57142857142858,f_inf,sobol,total,2.6831136121528372e-14,2.3239775075194083e-14,3.0943392825103536e-14
70/30,C6,normalized_retention,228.57142857142858,f_inf,morris,mu_star,6.39286527714944e-08,,
70/30,C6,normalized_retention,228.57142857142858,f_inf,morris,sigma,2.4303249261928375e-08,,
70/30,C6,normalized_retention,240.0,k,sobol,first,0.06916195582811202,0.0006790392362922025,0.15134039176986508
70/30,C6,normalized_retention,240.0,k,sobol,total,0.05901654432938402,0.0510674764051569,0.0666776972900214
70/30,C6,normalized_retention,240.0,k,morris,mu_star,0.10184057829560507,,
70/30,C6,normalized_retention,240.0,k,morris,sigma,0.02678689880726359,,
70/30,C6,normalized_retention,240.0,alpha,sobol,first,0.9398183445389408,0.9322897203587591,0.9482409583926792
70/30,C6,normalized_retention,240.0,alpha,sobol,total,0.9442405804504397,0.8496805479471246,1.0180737507252748
70/30,C6,normalized_retention,240.0,alpha,morris,mu_star,0.38334964408509464,,
70/30,C6,normalized_retention,240.0,alpha,morris,sigma,0.04598388671189482,,
70/30,C6,normalized_retention,240.0,f_inf,sobol,first,0.012818177489880345,-0.06741912595666781,0.10456659094750392
70/30,C6,normalized_retention,240.0,f_inf,sobol,total,2.6811896303697433e-14,2.3219333431519264e-14,3.091589181482862e-14
70/30,C6,normalized_retention,240.0,f_inf,morris,mu_star,6.570386834603426e-08,,
70/30,C6,normalized_retention,240.0,f_inf,morris,sigma,2.5016667875721865e-08,,
70/30,C6,normalized_retention,251.42857142857144,k,sobol,first,0.0679550446590863,-0.0005437719177125248,0.15002273291783655
70/30,C6,normalized_retention,251.42857142857144,k,sobol,total,0.05772844516684862,0.04995430828197199,0.06520819088862807
70/30,C6,normalized_retention,251.42857142857144,k,morris,mu_star,0.1031724591672916,,
70/30,C6,normalized_retention,251.42857142857144,k,morris,sigma,0.026605492150370426,,
70/30,C6,normalized_retention,251.42857142857144,alpha,sobol,first,0.9411541590454433,0.9337816102615216,0.9494362759950108
70/30,C6,normalized_retention,251.42857142857144,alpha,sobol,total,0.945159931619402,0.8510036944320976,1.018689884409367
70/30,C6,normalized_retention,251.42857142857144,alpha,morris,mu_star,0.3934986626330465,,
70/30,C6,normalized_retention,251.42857142857144,alpha,morris,sigma,0.04638003068039261,,
70/30,C6,normalized_retention,251.42857142857144,f_inf,sobol,first,0.012796742178429965,-0.06723927275811249,0.10453666186958016
70/30,C6,normalized_retention,251.42857142857144,f_inf,sobol,total,2.68104798051416e-14,2.3215107180732973e-14,3.0908552126310956e-14
70/30,C6,normalized_retention,251.42857142857144,f_inf,morris,mu_star,6.742134025239376e-08,,
70/30,C6,normalized_retention,251.42857142857144,f_inf,morris,sigma,2.5699685873955232e-08,,
70/30,C6,normalized_retention,262.8571428571429,k,sobol,first,0.06681776884545565,-0.0016948920829839326,0.1483287676617135
70/30,C6,normalized_retention,262.8571428571429,k,sobol,total,0.05651817648589905,0.04890895648187464,0.06382564555118939
70/30,C6,normalized_retention,262.8571428571429,k,morris,mu_star,0.10438600992586497,,
70/30,C6,normalized_retention,262.8571428571429,k,morris,sigma,0.0263746068753653,,
70/30,C6,normalized_retention,262.8571428571429,alpha,sobol,first,0.9424097084598965,0.9351839885853996,0.950559975310755
70/30,C6,normalized_retention,262.8571428571429,alpha,sobol,total,0.9460143276102565,0.8522687415917787,1.019249301606772
70/30,C6,normalized_retention,262.8571428571429,alpha,morris,mu_star,0.40320220776249477,,
70/30,C6,normalized_retention,262.8571428571429,alpha,morris,sigma,0.04667736899902478,,
70/30,C6,normalized_retention,262.8571428571429,f_inf,sobol,first,0.012778777758379767,-0.06707960074047509,0.10450719808949492
70/30,C6,normalized_retention,262.8571428571429,f_inf,sobol,total,2.6824846612451347e-14,2.3225248559801453e-14,3.0919063611397204e-14
70/30,C6,normalized_retention,262.8571428571429,f_inf,morris,mu_star,6.90842407238823e-08,,
70/30,C6,normalized_retention,262.8571428571429,f_inf,morris,sigma,2.6353778875731768e-08,,
70/30,C6,normalized_retention,274.2857142857143,k,sobol,first,0.06574284174944922,-0.0027816382876526143,0.14680642876598524
70/30,C6,normalized_retention,274.2857142857143,k,sobol,total,0.05537806629599337,0.04791700775536576,0.06252157380887391
70/30,C6,normalized_retention,274.2857142857143,k,morris,mu_star,0.10549005331727712,,
70/30,C6,normalized_retention,274.2857142857143,k,morris,sigma,0.026100025594930333,,
70/30,C6,normalized_retention,274.2857142857143,alpha,sobol,first,0.9435928386325756,0.9365056257303338,0.9516189759473792
70/30,C6,normalized_retention,274.2857142857143,alpha,sobol,total,0.9468108153439365,0.8534708392654577,1.0197589766866837
70/30,C6,normalized_retention,274.2857142857143,alpha,morris,mu_star,0.41248261924010865,,
70/30,C6,normalized_retention,274.2857142857143,alpha,morris,sigma,0.04688250910687917,,
70/30,C6,normalized_retention,274.2857142857143,f_inf,sobol,first,0.012763870036436753,-0.06692704105961003,0.10447807904047558
70/30,C6,normalized_retention,274.2857142857143,f_inf,sobol,total,2.685327349602418e-14,2.324819760491753e-14,3.094547469173023e-14
70/30,C6,normalized_retention,274.2857142857143,f_inf,morris,mu_star,7.069547142274369e-08,,
70/30,C6,normalized_retention,274.2857142857143,f_inf,morris,sigma,2.6980328099513156e-08,,
70/30,C6,normalized_retention,285.7142857142857,k,sobol,first,0.06472402288739276,-0.0038102827818384463,0.14595291936073906
70/30,C6,normalized_retention,285.7142857142857,k,sobol,total,0.05430151575250106,0.046973426302404676,0.06128866984397257
70/30,C6,normalized_retention,285.7142857142857,k,morris,mu_star,0.10649264059470709,,
70/30,C6,normalized_retention,285.7142857142857,k,morris,sigma,0.025787100053677233,,
70/30,C6,normalized_retention,285.7142857142857,alpha,sobol,first,0.9447103041908336,0.9377540719877526,0.952565052417569
70/30,C6,normalized_retention,285.7142857142857,alpha,sobol,total,0.9475554181213507,0.854615908221417,1.0202248321718257
70/30,C6,normalized_retention,285.7142857142857,alpha,morris,mu_star,0.421360748085032,,
70/30,C6,normalized_retention,285.7142857142857,alpha,morris,sigma,0.04700165874269586,,
70/30,C6,normalized_retention,285.7142857142857,f_inf,sobol,first,0.012751662307426193,-0.06678110124937034,0.10444919481976503
70/30,C6,normalized_retention,285.7142857142857,f_inf,sobol,total,2.689429385825188e-14,2.3282627407652566e-14,3.098612430247509e-14
70/30,C6,normalized_retention,285.7142857142857,f_inf,morris,mu_star,7.225769621810318e-08,,
70/30,C6,normalized_retention,285.7142857142857,f_inf,morris,sigma,2.7580628214139648e-08,,
70/30,C6,normalized_retention,297.14285714285717,k,sobol,first,0.06375593159192694,-0.004786239222827059,0.14514260703326576
70/30,C6,normalized_retention,297.14285714285717,k,sobol,total,0.05328280945352005,0.04608091627561876,0.0601206011981783
70/30,C6,normalized_retention,297.14285714285717,k,morris,mu_star,0.10740113694975073,,
70/30,C6,normalized_retention,297.14285714285717,k,morris,sigma,0.025440796298940766,,
70/30,C6,normalized_retention,297.14285714285717,alpha,sobol,first,0.9457679609152452,0.9389358724820617,0.9534240939497969
70/30,C6,normalized_retention,297.14285714285717,alpha,sobol,total,0.9482533195023253,0.8557090675351257,1.0206451023170438
70/30,C6,normalized_retention,297.14285714285717,alpha,morris,mu_star,0.42985609165920763,,
70/30,C6,normalized_retention,297.14285714285717,alpha,morris,sigma,0.04704065228229525,,
70/30,C6,normalized_retention,297.14285714285717,f_inf,sobol,first,0.012741845562528553,-0.06664134326534578,0.10442044583693283
70/30,C6,normalized_retention,297.14285714285717,f_inf,sobol,total,2.6946650913742044e-14,2.332740146512291e-14,3.103958887378659e-14
70/30,C6,normalized_retention,297.14285714285717,f_inf,morris,mu_star,7.377336927599787e-08,,
70/30,C6,normalized_retention,297.14285714285717,f_inf,morris,sigma,2.8155895170288775e-08,,
70/30,C6,normalized_retention,308.57142857142856,k,sobol,first,0.06283389977290543,-0.005714209760819965,0.1443714577923402
70/30,C6,normalized_retention,308.57142857142856,k,sobol,total,0.052316965447181125,0.045235101005117136,0.05905035211040694
70/30,C6,normalized_retention,308.57142857142856,k,morris,mu_star,0.10822229490198361,,
70/30,C6,normalized_retention,308.57142857142856,k,morris,sigma,0.02506573501828682,,
70/30,C6,normalized_retention,308.57142857142856,alpha,sobol,first,0.946770917908691,0.9400567372139979,0.9542371973907772
70/30,C6,normalized_retention,308.57142857142856,alpha,sobol,total,0.9489090082872678,0.8567547713266105,1.0210291826232742
70/30,C6,normalized_retention,308.57142857142856,alpha,morris,mu_star,0.43798691258742284,,
70/30,C6,normalized_retention,308.57142857142856,alpha,morris,sigma,0.04700497567208939,,
70/30,C6,normalized_retention,308.57142857142856,f_inf,sobol,first,0.012734150693662571,-0.06650737569496178,0.10439174230544294
70/30,C6,normalized_retention,308.57142857142856,f_inf,sobol,total,2.7009260825866014e-14,2.3381540096244304e-14,3.110464062863077e-14
70/30,C6,normalized_retention,308.57142857142856,f_inf,morris,mu_star,7.524475822001664e-08,,
70/30,C6,normalized_retention,308.57142857142856,f_inf,morris,sigma,2.8707272367567473e-08,,
70/30,C6,normalized_retention,320.0,k,sobol,first,0.06195385440413481,-0.0065983023723965185,0.1436359504971777
70/30,C6,normalized_retention,320.0,k,sobol,total,0.051399615457163594,0.044432141156462095,0.05799837076277129
70/30,C6,normalized_retention,320.0,k,morris,mu_star,0.10896231772007854,,
70/30,C6,normalized_retention,320.0,k,morris,sigma,0.02466622781405164,,
70/30,C6,normalized_retention,320.0,alpha,sobol,first,0.9477236591394723,0.9411216769324656,0.9550068136800072
70/30,C6,normalized_retention,320.0,alpha,sobol,total,0.949526394090464,0.857337492200896,1.0213827678347658
70/30,C6,normalized_retention,320.0,alpha,morris,mu_star,0.44577034377400837,,
70/30,C6,normalized_retention,320.0,alpha,morris,sigma,0.04689978995308551,,
70/30,C6,normalized_retention,320.0,f_inf,sobol,first,0.012728342168328854,-0.06637884732094414,0.10436300357307475
70/30,C6,normalized_retention,320.0,f_inf,sobol,total,2.70811834358435e-14,2.3444193840670098e-14,3.118021447274855e-14
70/30,C6,normalized_retention,320.0,f_inf,morris,mu_star,7.667396448585162e-08,,
70/30,C6,normalized_retention,320.0,f_inf,morris,sigma,2.9235836667871812e-08,,
70/30,C6,normalized_retention,331.42857142857144,k,sobol,first,0.061112222881890665,-0.0074421253209592635,0.1429329955101104
70/30,C6,normalized_retention,331.42857142857144,k,sobol,total,0.05052690837910255,0.043668650309583015,0.05699624464033835
70/30,C6,normalized_retention,331.42857142857144,k,morris,mu_star,0.10962691447121697,,
70/30,C6,normalized_retention,331.42857142857144,k,morris,sigma,0.024246309707920938,,
70/30,C6,normalized_retention,331.42857142857144,alpha,sobol,first,0.9486301414230337,0.9421351126628053,0.9557382844385909
70/30,C6,normalized_retention,331.42857142857144,alpha,sobol,total,0.950108900204417,0.857723319603103,1.0217091287538544
70/30,C6,normalized_retention,331.42857142857144,alpha,morris,mu_star,0.45322248166150664,,
70/30,C6,normalized_retention,331.42857142857144,alpha,morris,sigma,0.04672995340997119,,
70/30,C6,normalized_retention,331.42857142857144,f_inf,sobol,first,0.012724212911502386,-0.06625544173832082,0.10433415745501763
70/30,C6,normalized_retention,331.42857142857144,f_inf,sobol,total,2.7161598842467996e-14,2.3514622194711363e-14,3.126538143108215e-14
70/30,C6,normalized_retention,331.42857142857144,f_inf,morris,mu_star,7.806294047008056e-08,,
70/30,C6,normalized_retention,331.42857142857144,f_inf,morris,sigma,2.9742603378005274e-08,,
70/30,C6,normalized_retention,342.8571428571429,k,sobol,first,0.06030585622372753,-0.008248863776393904,0.1422598686671752
70/30,C6,normalized_retention,342.8571428571429,k,sobol,total,0.049695431873797796,0.04294162637029626,0.056040206489635716
70/30,C6,normalized_retention,342.8571428571429,k,morris,mu_star,0.11022134822770016,,
70/30,C6,normalized_retention,342.8571428571429,k,morris,sigma,0.023809768544051965,,
70/30,C6,normalized_retention,342.8571428571429,alpha,sobol,first,0.9494938740455742,0.9431009647610313,0.9564345572538528
70/30,C6,normalized_retention,342.8571428571429,alpha,sobol,total,0.9506595389160934,0.8580764371082625,1.0220111194988035
70/30,C6,normalized_retention,342.8571428571429,alpha,morris,mu_star,0.4603584694310087,,
70/30,C6,normalized_retention,342.8571428571429,alpha,morris,sigma,0.046500042313812454,,
70/30,C6,normalized_retention,342.8571428571429,f_inf,sobol,first,0.012721580109213537,-0.06613687282550758,0.1043051395234712
70/30,C6,normalized_retention,342.8571428571429,f_inf,sobol,total,2.7249788326345065e-14,2.359217623901448e-14,3.1359327114877604e-14
70/30,C6,normalized_retention,342.8571428571429,f_inf,morris,mu_star,7.941350435164418e-08,,
70/30,C6,normalized_retention,342.8571428571429,f_inf,morris,sigma,3.022853114446954e-08,,
70/30,C6,normalized_retention,354.2857142857143,k,sobol,first,0.05953196622200163,-0.00902134251092646,0.14161415725938886
70/30,C6,normalized_retention,354.2857142857143,k,sobol,total,0.0489021481494469,0.04224839539012352,0.055126900751618434
70/30,C6,normalized_retention,354.2857142857143,k,morris,mu_star,0.11075047831097073,,
70/30,C6,normalized_retention,354.2857142857143,k,morris,sigma,0.02336017146544643,,
70/30,C6,normalized_retention,354.2857142857143,alpha,sobol,first,0.9503179840039384,0.9440227258695083,0.9570982548684049
70/30,C6,normalized_retention,354.2857142857143,alpha,sobol,total,0.9511809730290949,0.8583998158214137,1.0222912411028675
70/30,C6,normalized_retention,354.2857142857143,alpha,morris,mu_star,0.4671925713806401,,
70/30,C6,normalized_retention,354.2857142857143,alpha,morris,sigma,0.04621437043858508,,
70/30,C6,normalized_retention,354.2857142857143,f_inf,sobol,first,0.012720281737505723,-0.0660228809600713,0.1042758924665583
70/30,C6,normalized_retention,354.2857142857143,f_inf,sobol,total,2.734511900229485e-14,2.3676284735135492e-14,3.146133434136183e-14
70/30,C6,normalized_retention,354.2857142857143,f_inf,morris,mu_star,8.072735326047908e-08,,
70/30,C6,normalized_retention,354.2857142857143,f_inf,morris,sigma,3.069452568389974e-08,,
70/30,C6,normalized_retention,365.7142857142857,k,sobol,first,0.05878807362996685,-0.00976207757281225,0.14099371541865108
70/30,C6,normalized_retention,365.7142857142857,k,sobol,total,0.04814434101757777,0.04158656526032343,0.05425332550138405
70/30,C6,normalized_retention,365.7142857142857,k,morris,mu_star,0.1112187975850806,,
70/30,C6,normalized_retention,365.7142857142857,k,morris,sigma,0.022900888771264352,,
70/30,C6,normalized_retention,365.7142857142857,alpha,sobol,first,0.9511052698334197,0.9449035687702071,0.9577317211504359
70/30,C6,normalized_retention,365.7142857142857,alpha,sobol,total,0.9516755664439378,0.8590125680559727,1.0225516937246966
70/30,C6,normalized_retention,365.7142857142857,alpha,morris,mu_star,0.473738239775417,,
70/30,C6,normalized_retention,365.7142857142857,alpha,morris,sigma,0.045877007346786076,,
70/30,C6,normalized_retention,365.7142857142857,f_inf,sobol,first,0.01272017369619416,-0.06591322974663821,0.1042463654344948
70/30,C6,normalized_retention,365.7142857142857,f_inf,sobol,total,2.7447031072880954e-14,2.3766442551922385e-14,3.157076866024635e-14
70/30,C6,normalized_retention,365.7142857142857,f_inf,morris,mu_star,8.200607436031903e-08,,
70/30,C6,normalized_retention,365.7142857142857,f_inf,morris,sigma,3.114144415857381e-08,,
70/30,C6,normalized_retention,377.14285714285717,k,sobol,first,0.058071965207805554,-0.01041902864445568,0.14039662719032492
70/30,C6,normalized_retention,377.14285714285717,k,sobol,total,0.04741957190276437,0.040953987226192694,0.05341678419811755
70/30,C6,normalized_retention,377.14285714285717,k,morris,mu_star,0.11163046545912698,,
70/30,C6,normalized_retention,377.14285714285717,k,morris,sigma,0.02243511531015407,,
70/30,C6,normalized_retention,377.14285714285717,alpha,sobol,first,0.9518582463140496,0.9457466723289706,0.9583370592513037
70/30,C6,normalized_retention,377.14285714285717,alpha,sobol,total,0.9521454261231146,0.8596512073544557,1.0227944198833265
70/30,C6,normalized_retention,377.14285714285717,alpha,morris,mu_star,0.48000817509009674,,
70/30,C6,normalized_retention,377.14285714285717,alpha,morris,sigma,0.04549179552530376,,
70/30,C6,normalized_retention,377.14285714285717,f_inf,sobol,first,0.01272112739375153,-0.06580770327674354,0.10421651347838894
70/30,C6,normalized_retention,377.14285714285717,f_inf,sobol,total,2.7555027370921767e-14,2.3862201155883617e-14,3.16870665796925e-14
70/30,C6,normalized_retention,377.14285714285717,f_inf,morris,mu_star,8.325115486984558e-08,,
70/30,C6,normalized_retention,377.14285714285717,f_inf,morris,sigma,3.157009805507976e-08,,
70/30,C6,normalized_retention,388.57142857142856,k,sobol,first,0.0573816578398354,-0.010799316272521231,0.1397116580207015
70/30,C6,normalized_retention,388.57142857142856,k,sobol,total,0.046725643116856105,0.04034872375377807,0.052614845376064236
70/30,C6,normalized_retention,388.57142857142856,k,morris,mu_star,0.11198933723098534,,
70/30,C6,normalized_retention,388.57142857142856,k,morris,sigma,0.021965889601434387,,
70/30,C6,normalized_retention,388.57142857142856,alpha,sobol,first,0.9525791818537966,0.9465541489643763,0.9589161635052443
70/30,C6,normalized_retention,388.57142857142856,alpha,sobol,total,0.9525924370121469,0.8602667533833982,1.0230211403394711
70/30,C6,normalized_retention,388.57142857142856,alpha,morris,mu_star,0.4860143804273339,,
70/30,C6,normalized_retention,388.57142857142856,alpha,morris,sigma,0.045062366549829355,,
70/30,C6,normalized_retention,388.57142857142856,f_inf,sobol,first,0.012723027717990387,-0.06570610378810698,0.10418629697006637
70/30,C6,normalized_retention,388.57142857142856,f_inf,sobol,total,2.7668664652332882e-14,2.3963160758279944e-14,3.180972567213219e-14
70/30,C6,normalized_retention,388.57142857142856,f_inf,morris,mu_star,8.446399073075427e-08,,
70/30,C6,normalized_retention,388.57142857142856,f_inf,morris,sigma,3.1981256579126983e-08,,
70/30,C6,normalized_retention,400.0,k,sobol,first,0.056715368456286996,-0.011155743341402397,0.1390408572010785
70/30,C6,normalized_retention,400.0,k,sobol,total,0.046060566959060724,0.03976902149863927,0.051861478594707446
70/30,C6,normalized_retention,400.0,k,morris,mu_star,0.112298990311041,,
70/30,C6,normalized_retention,400.0,k,morris,sigma,0.021496110617081482,,
70/30,C6,normalized_retention,400.0,alpha,sobol,first,0.9532701299190718,0.9473282902534181,0.9594707462342844
70/30,C6,normalized_retention,400.0,alpha,sobol,total,0.9530182913341744,0.86086076699483,1.023233384165379
70/30,C6,normalized_retention,400.0,alpha,morris,mu_star,0.491768210904477,,
70/30,C6,normalized_retention,400.0,alpha,morris,sigma,0.044592156174765904,,
70/30,C6,normalized_retention,400.0,f_inf,sobol,first,0.012725771341980385,-0.06560824958834237,0.10415568111129211
70/30,C6,normalized_retention,400.0,f_inf,sobol,total,2.7787546326738776e-14,2.406896368747022e-14,3.19382963502694e-14
70/30,C6,normalized_retention,400.0,f_inf,morris,mu_star,8.56458944972771e-08,,
70/30,C6,normalized_retention,400.0,f_inf,morris,sigma,3.2375649418383436e-08,,
70/30,C6,normalized_retention,411.42857142857144,k,sobol,first,0.05607148857192723,-0.011490122656245477,0.13839081803803055
70/30,C6,normalized_retention,411.42857142857144,k,sobol,total,0.04542253961797648,0.039213288467217756,0.05114793648996552
70/30,C6,normalized_retention,411.42857142857144,k,morris,mu_star,0.11256274761067583,,
70/30,C6,normalized_retention,411.42857142857144,k,morris,sigma,0.021028552293137468,,
70/30,C6,normalized_retention,411.42857142857144,alpha,sobol,first,0.9539329556165155,0.948071177008448,0.9600023604064912
70/30,C6,normalized_retention,411.42857142857144,alpha,sobol,total,0.953424513311299,0.8614346598935884,1.0234325140165386
70/30,C6,normalized_retention,411.42857142857144,alpha,morris,mu_star,0.49728041847487203,,
70/30,C6,normalized_retention,411.42857142857144,alpha,morris,sigma,0.04408441866778342,,
70/30,C6,normalized_retention,411.42857142857144,f_inf,sobol,first,0.01272926526195639,-0.06554134622773285,0.10412463548048852
70/30,C6,normalized_retention,411.42857142857144,f_inf,sobol,total,2.7911316304084473e-14,2.4179288854575817e-14,3.2072374916092214e-14
70/30,C6,normalized_retention,411.42857142857144,f_inf,morris,mu_star,8.679810219736072e-08,,
70/30,C6,normalized_retention,411.42857142857144,f_inf,morris,sigma,3.275396936393103e-08,,
70/30,C6,normalized_retention,422.8571428571429,k,sobol,first,0.055448562736158835,-0.011804092646278436,0.13776023066053703
